Timestamp,TX_ROOM_TEMPERATURE,TX_ROOM_HUMIDITY,MULTIPLEXER_I_CN,MULTIPLEXER_I_Eb-No,MULTIPLEXER_I_LINK_MARGIN,MULTIPLEXER_I_BITRATE,TRANSCODER_BITRATE,PA1_DC,PA2_DC,PA3_DC,PA4_DC,PA5_DC,PA6_DC,PA7_DC,PA8_DC,PA9_DC,PA10_DC,PA11_DC,PA12_DC,PA13_DC,PA14_DC,PA15_DC,PA16_DC,PA17_DC,PA18_DC,EXCITER_A_MER,EXCITER_B_MER,TRANSMITTER_FWD_POWER,TRANSMITTER_REFLECTED_POWER,PA1_FWD_POWER,PA1_TEMP,PA2_FWD_POWER,PA2_TEMP,PA3_FWD_POWER,PA3_TEMP,PA4_FWD_POWER,PA4_TEMP,PA5_FWD_POWER,PA5_TEMP,PA6_FWD_POWER,PA6_TEMP,PA7_FWD_POWER,PA7_TEMP,PA8_FWD_POWER,PA8_TEMP,PA9_FWD_POWER,PA9_TEMP,PA10_FWD_POWER,PA10_TEMP,PA11_FWD_POWER,PA11_TEMP,PA12_FWD_POWER,PA12_TEMP,PA13_FWD_POWER,PA13_TEMP,PA14_FWD_POWER,PA14_TEMP,PA15_FWD_POWER,PA15_TEMP,PA16_FWD_POWER,PA16_TEMP,PA17_FWD_POWER,PA17_TEMP,PA18_FWD_POWER,PA18_TEMP,PA_FWD_MEAN,PA_FWD_STD,PA_FWD_RANGE,PA_TEMP_RANGE,PA_IMBALANCE,rolling_mean,deviation,CLUSTER,ANOMALY_DBSCAN,ANOMALY_IF,STATUS,CLUSTER_NAME,PA1_FWD_POWER_CONTRIB,PA2_FWD_POWER_CONTRIB,PA3_FWD_POWER_CONTRIB,PA4_FWD_POWER_CONTRIB,PA5_FWD_POWER_CONTRIB,PA6_FWD_POWER_CONTRIB,PA7_FWD_POWER_CONTRIB,PA8_FWD_POWER_CONTRIB,PA9_FWD_POWER_CONTRIB,PA10_FWD_POWER_CONTRIB,PA11_FWD_POWER_CONTRIB,PA12_FWD_POWER_CONTRIB,PA13_FWD_POWER_CONTRIB,PA14_FWD_POWER_CONTRIB,PA15_FWD_POWER_CONTRIB,PA16_FWD_POWER_CONTRIB,PA17_FWD_POWER_CONTRIB,PA18_FWD_POWER_CONTRIB,TOP3_PA_ROOT_CAUSE,STATUS_NUM,ROLLING_SEVERITY,STATUS_ESCALATED
2025-07-23T03:30,21.9,35.0,16.39,13.88,10.89,27.51,27.48,43.49,43.12,43.47,43.49,43.45,43.56,43.48,43.47,43.51,43.46,43.45,43.43,43.46,43.42,43.62,43.61,43.57,43.57,39,36.0,17901,38,888.8,47,1066.4,47,801.0,46,1040.3,46,1018.7,47,833.5,45,889.9,46,756.4,46,1071.5,47,950.1,46,1065.1,47,1031.4,47,1072.8,47,1063.7,47,901.8,47,946.9,47,847.2,47,1075.1,48,962.2555555555555,107.24498738990759,318.69999999999993,3,0.1114516685918621,962.2555555555555,0.0,0,0,1,NORMAL,UNSTABLE,0.04348026252638525,0.06164581767657084,0.09545137650059433,0.04619654575485256,0.03341094140584445,0.0762137773643552,0.04282914378638945,0.12185128177678713,0.06466464092564216,0.007195190924801857,0.06087631371112116,0.04092840322215946,0.0654341448910917,0.06004761713294479,0.035785222871889594,0.009089354532062353,0.06810438942077128,0.06679557498381013,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T04:15,21.9,35.0,16.39,13.88,10.89,27.47,27.48,43.52,43.44,43.49,43.5,43.46,43.56,43.49,43.46,43.5,43.49,43.44,43.44,43.48,43.42,43.61,43.49,43.59,43.57,39,36.0,16888,35,810.7,49,1075.6,50,740.1,49,963.6,49,955.0,49,767.8,47,837.5,49,686.1,48,1066.9,49,901.0,48,1056.0,49,950.5,49,984.9,49,1066.4,49,846.5,49,869.6,49,798.0,49,1062.8,50,913.2777777777778,125.0281876714939,389.4999999999999,3,0.13690050341399604,937.7666666666667,24.488888888888823,0,0,1,NORMAL,UNSTABLE,0.053303771421988146,0.0843495230398423,0.08999053091238164,0.02614956464148442,0.021680639264467637,0.07559643405850208,0.039377352805238235,0.11805122514016136,0.07982863341425567,0.006380054963312082,0.0741645303201297,0.01934224807881933,0.0372179495868864,0.07956881217140585,0.03470057043394161,0.022696829014280277,0.0599032309903734,0.07769809922288713,"PA8_FWD_POWER,PA3_FWD_POWER,PA2_FWD_POWER",0,0.0,NORMAL
2025-07-23T04:30,21.9,38.0,16.38,13.87,10.88,27.46,27.48,43.51,43.02,43.48,43.49,43.5,43.57,43.49,43.46,43.51,43.52,43.47,43.46,43.45,43.46,43.63,43.53,43.58,43.56,39,36.0,18011,38,905.3,46,1068.7,46,801.0,46,1048.3,46,1021.8,47,833.5,44,891.1,46,764.5,45,1065.1,46,967.3,45,1071.9,46,1031.0,46,1069.2,46,1064.1,46,912.3,46,934.8,46,859.2,47,1070.1,48,965.5111111111112,104.8091424441078,307.4000000000001,4,0.10855301521588946,947.0148148148149,18.496296296296237,0,0,1,NORMAL,UNSTABLE,0.03660744441468176,0.06273728294503576,0.10002026610145365,0.05033439164676008,0.03422279265635303,0.0802607579056714,0.045240829534069646,0.122211713767486,0.060548537421810565,0.0010876173741951255,0.06468283452123588,0.039816253437928335,0.06304127537881703,0.05994055255424804,0.03235155034174404,0.01867189082158711,0.06463554680931435,0.06358846175962321,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T04:45,21.9,41.0,16.34,13.83,10.84,27.5,27.45,43.58,43.45,43.49,43.51,43.45,43.56,43.48,43.48,43.55,43.52,43.43,43.47,43.47,43.43,43.62,43.58,43.59,43.55,39,36.0,17062,35,824.0,48,1073.7,50,747.4,48,972.3,48,960.7,49,774.1,47,832.8,48,704.6,47,1065.5,49,893.7,47,1072.4,48,964.0,48,1004.9,48,1065.1,48,857.0,48,876.7,48,806.9,49,1074.2,50,920.5555555555555,123.6701838726092,369.6,3,0.13434298776637246,940.4,19.844444444444434,0,0,1,NORMAL,UNSTABLE,0.04988404396862549,0.0791198823958073,0.08945833615731413,0.026733025634279494,0.020740051882467685,0.07566416381478165,0.045337650087940655,0.11157034275882681,0.07488346991607821,0.013874537890928374,0.0784482560270698,0.022444949587724482,0.04357534841954386,0.0746768156487743,0.03283506691605728,0.022657344251342297,0.05871851389586539,0.07937820022993712,"PA8_FWD_POWER,PA3_FWD_POWER,PA18_FWD_POWER",0,0.0,NORMAL
2025-07-23T05:00,21.7,43.0,16.35,13.84,10.85,27.52,27.44,43.54,43.01,43.48,43.53,43.48,43.57,43.48,43.46,43.56,43.47,43.47,43.46,43.45,43.43,43.62,43.67,43.59,43.54,39,36.0,18139,38,922.9,46,1062.8,46,811.0,45,1057.8,45,1037.6,46,845.7,44,901.0,45,777.4,45,1061.0,46,983.6,45,1065.5,45,1043.9,46,1064.1,46,1072.8,46,921.3,46,939.6,46,864.4,46,1064.1,47,972.0277777777778,100.40921451479004,295.4,3,0.10329870885073265,946.7255555555555,25.302222222222326,0,0,1,NORMAL,UNSTABLE,0.030978938646160498,0.057239045407623555,0.1015407143117676,0.05408615105259196,0.04134845785826428,0.0796596274878483,0.04478861592119887,0.12272816437757995,0.05610400343981221,0.007297198823923111,0.05894160835934064,0.045321104745604204,0.05805879793993174,0.06354483411768674,0.03198786483977062,0.02044827150035494,0.06786780260003017,0.05805879793993174,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T05:30,20.9,36.0,16.31,13.8,10.81,27.47,27.43,43.55,43.05,43.45,43.48,43.47,43.57,43.48,43.47,43.53,43.52,43.41,43.43,43.46,43.44,43.64,43.5,43.62,43.56,39,36.0,18101,39,922.9,46,1073.3,46,800.7,46,1048.8,46,1022.2,46,837.8,44,893.7,46,768.5,45,1072.4,46,982.8,45,1062.8,46,1036.3,46,1072.8,46,1074.7,46,917.7,46,935.2,46,866.3,47,1070.1,47,969.9444444444442,104.11924285177135,306.20000000000005,3,0.10734557359526115,950.5953703703703,19.349074074073883,0,0,1,NORMAL,UNSTABLE,0.028799586421940606,0.06327202477489208,0.10360777051936713,0.04827365725945058,0.031989715385542725,0.0808959568531272,0.046675191787283084,0.12331991068251884,0.06272106433554941,0.007869891707648997,0.05684415298256001,0.040621428935245736,0.06296593564192388,0.06412907434720308,0.03198291340480978,0.021269793750922996,0.06344887627394016,0.061313054323895604,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T05:45,21.3,44.0,16.34,13.83,10.84,27.49,27.46,43.59,43.43,43.47,43.52,43.49,43.56,43.49,43.47,43.54,43.5,43.43,43.44,43.46,43.39,43.64,43.57,43.59,43.55,39,36.0,16962,35,811.4,49,1065.5,50,741.0,49,957.9,48,953.4,49,765.5,47,837.8,49,686.4,48,1060.5,49,899.1,48,1063.7,49,953.8,49,994.2,49,1058.7,49,852.3,49,874.1,49,806.2,49,1069.2,50,913.9277777777778,123.83652319539735,382.80000000000007,3,0.13549924410986558,945.3571428571429,31.429365079365084,0,0,1,WARNING,UNSTABLE,0.05387408844721965,0.07964490680604133,0.09086636418838284,0.023105576269831635,0.02074101318978569,0.07799263186368827,0.040001985044283456,0.11955639622627365,0.07701761449487916,0.007791381309435341,0.07869908157402297,0.02095119657467865,0.042179718448868954,0.07607178926286082,0.0323828373419132,0.02092784286524614,0.05660647245082826,0.08158910311630135,"PA8_FWD_POWER,PA3_FWD_POWER,PA18_FWD_POWER",1,0.2,WARNING
2025-07-23T06:00,21.6,43.0,16.35,13.84,10.85,27.49,27.51,43.59,43.05,43.49,43.51,43.46,43.56,43.49,43.46,43.54,43.46,43.45,43.44,43.47,43.42,43.62,43.68,43.59,43.58,39,36.0,18103,38,915.0,46,1064.6,46,799.7,46,1044.7,46,1021.8,47,835.7,44,891.8,46,765.2,45,1075.1,46,971.5,45,1063.2,46,1030.5,46,1069.6,46,1070.1,46,907.6,47,938.4,46,862.9,47,1074.7,48,966.7833333333334,104.54603404861473,309.89999999999986,4,0.10813801845343841,948.0354166666666,18.74791666666681,0,0,1,NORMAL,UNSTABLE,0.03165369410021582,0.05979257504800966,0.10213333870442973,0.047628265181367445,0.03363013975693981,0.08012755201100646,0.045835201080421946,0.12322221761896034,0.06621092950025811,0.0028831655714067926,0.05893679445437661,0.03894820487451713,0.06284893431098511,0.06315457023728266,0.03617710580941948,0.017349932749490714,0.06350095762042005,0.06596642075922016,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.2,NORMAL
2025-07-23T06:30,21.9,41.0,16.41,13.9,10.91,27.51,27.51,43.57,43.08,43.47,43.49,43.45,43.56,43.49,43.46,43.52,43.51,43.48,43.46,43.49,43.42,43.63,43.6,43.57,43.54,39,36.0,17865,37,895.6,47,1062.3,47,788.5,46,1029.7,46,1007.4,47,821.2,45,876.3,46,749.3,46,1068.2,47,957.4,45,1074.7,46,1016.1,47,1061.0,46,1068.7,47,893.3,47,917.4,47,846.5,47,1071.5,48,955.8388888888888,109.30148343479038,325.4000000000001,3,0.11435136673241669,948.9024691358024,6.936419753086398,0,0,1,NORMAL,UNSTABLE,0.03507926235420808,0.061996117725139736,0.09744742796007586,0.04301197021112215,0.03002588157423275,0.07840504686472685,0.046318343551157215,0.12027499184196212,0.065431899023689,0.0009090909085615244,0.06921708181022625,0.035092203150059564,0.06123908116783231,0.0657230669303457,0.036418634724828994,0.022384341623975453,0.06367195078789724,0.06735360720762326,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.2,NORMAL
2025-07-23T06:45,22.2,38.0,16.35,13.84,10.85,27.44,27.52,43.56,43.25,43.47,43.51,43.48,43.56,43.5,43.46,43.59,43.5,43.44,43.43,43.48,43.42,43.61,43.64,43.59,43.58,39,36.0,17146,36,822.9,49,1058.7,49,754.8,48,973.6,48,961.6,49,780.4,47,843.2,48,700.1,48,1069.6,49,913.4,48,1072.4,49,971.9,49,1009.6,49,1067.8,49,858.1,49,883.8,49,804.8,49,1066.9,50,922.9777777777776,121.836981517762,372.30000000000007,3,0.13200424140123995,946.3100000000001,23.332222222222413,0,0,1,NORMAL,UNSTABLE,0.052934400573808986,0.07178790973787924,0.0889547115671337,0.026775744311565975,0.02042855294710347,0.07541403665628035,0.04219706851559321,0.11788732553680857,0.07755327522726593,0.0050659990334876075,0.07903428654564063,0.025876558868267095,0.04581731840495348,0.07660119652259659,0.03431597257138562,0.020722404399161794,0.06250808088187328,0.07612515717026197,"PA8_FWD_POWER,PA3_FWD_POWER,PA11_FWD_POWER",0,0.2,NORMAL
2025-07-23T07:00,21.7,38.0,16.37,13.86,10.87,27.53,27.24,43.6,43.14,43.46,43.51,43.45,43.57,43.48,43.46,43.51,43.52,43.44,43.41,43.48,43.49,43.62,43.66,43.59,43.58,39,36.0,17269,36,845.7,48,1069.6,48,758.3,48,985.7,47,969.4,48,785.8,46,840.3,47,717.9,47,1068.7,48,918.9,47,1075.1,48,979.0,48,1012.6,48,1061.0,48,859.2,48,883.5,48,812.1,48,1069.6,49,928.4666666666667,119.28151082011583,357.19999999999993,3,0.12847150573523836,942.931111111111,14.464444444444325,0,0,1,NORMAL,UNSTABLE,0.044283930777090814,0.07551275187684349,0.09104690560493305,0.030622436224029385,0.02190119492318464,0.07633315494399873,0.04717317636141979,0.11266274293954201,0.07503121094612208,0.0051186017450765755,0.07845550200903036,0.02703763151754718,0.04501515959781604,0.07091136076106044,0.037060816816268514,0.024059211686788387,0.062261458857359675,0.07551275187684349,"PA8_FWD_POWER,PA3_FWD_POWER,PA11_FWD_POWER",0,0.2,NORMAL
2025-07-23T07:30,22.4,40.0,16.28,13.77,10.78,27.18,27.39,43.68,43.09,43.49,43.54,43.47,43.56,43.48,43.48,43.57,43.46,43.44,43.44,43.49,43.44,43.6,44.1,43.57,43.54,39,36.0,17975,37,903.7,46,1071.5,47,803.1,46,1044.3,46,1017.4,47,832.1,45,887.6,46,764.5,45,1070.1,46,976.5,45,1073.7,46,1031.9,46,1067.8,46,1063.2,46,904.5,47,923.7,46,861.8,47,1069.2,48,964.8111111111112,105.3713427326474,309.20000000000005,3,0.10921447878236341,948.0844444444444,16.7266666666668,0,0,1,NORMAL,UNSTABLE,0.0364847294605327,0.06369570405091528,0.0965452277397441,0.047456682647390905,0.03139676809758191,0.0792315652139277,0.046096797276589406,0.11959030958445147,0.0628598720669103,0.00697853370772362,0.06500915431149448,0.04005359936049018,0.061486719521759374,0.05874041443145751,0.03600711118395848,0.02454427254617656,0.06149998669610887,0.06232255150576436,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T07:45,21.8,40.0,16.17,13.66,10.67,27.03,27.3,43.59,43.12,43.49,43.51,43.5,43.56,43.49,43.46,43.55,43.52,43.45,43.44,43.5,43.47,43.62,43.7,43.55,43.58,39,36.0,17960,37,897.2,47,1064.6,47,795.6,46,1031.4,46,1010.9,47,828.9,45,889.5,46,756.1,46,1074.2,47,962.8,46,1067.3,46,1023.5,47,1061.0,47,1068.7,47,892.6,47,920.5,47,855.2,47,1063.7,48,959.0944444444444,106.21024915771447,318.1,3,0.1107401358252019,947.4427777777779,11.651666666666529,0,0,1,NORMAL,UNSTABLE,0.03696711082948181,0.063014307671007,0.09764878418461725,0.04318525692897467,0.030941415356334087,0.07776000738613294,0.041566017176278516,0.12124057648311971,0.06874800909038997,0.0022131822029677903,0.06462691119520847,0.038466898469274126,0.06086416963873849,0.06546307598553519,0.03971450942626945,0.02305093967618798,0.06205205453928189,0.062476773162939946,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T08:00,22.0,42.0,16.08,13.57,10.58,27.31,27.24,43.6,43.24,43.48,43.5,43.47,43.57,43.49,43.46,43.49,43.47,43.45,43.43,43.48,43.39,43.62,43.61,43.59,43.57,39,36.0,17369,36,838.9,48,1066.4,49,766.2,48,991.2,48,974.8,49,789.1,47,857.8,48,710.6,47,1069.6,48,927.6,47,1068.7,48,987.4,48,1017.8,48,1062.8,48,870.0,49,894.1,48,819.4,49,1068.7,50,932.2833333333333,117.90453890379983,358.9999999999999,3,0.12646856868691342,948.6155555555555,16.332222222222185,0,0,1,NORMAL,UNSTABLE,0.05092617837291113,0.07313991743116478,0.09057279448260917,0.03212993763131199,0.023186271823897243,0.07808438308079232,0.040619148875341765,0.12089400295164926,0.07488502295456267,0.002554034646223071,0.07439421202610706,0.030057624822276842,0.04663612729455773,0.07117667371734197,0.033965934067386905,0.02082310809429578,0.06156041515611763,0.07439421202610706,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T08:15,21.6,44.0,16.04,13.53,10.54,27.26,27.15,43.63,43.09,43.45,43.52,43.47,43.57,43.5,43.47,43.59,43.49,43.44,43.46,43.48,43.44,43.61,43.63,43.59,43.57,39,36.0,17960,37,891.4,47,1065.1,47,794.9,47,1031.9,46,1018.7,47,826.4,45,882.7,46,754.5,46,1071.0,47,961.6,46,1072.4,47,1026.6,47,1063.2,47,1069.6,47,899.9,47,929.2,47,852.7,47,1064.1,48,959.7722222222224,107.55159530938987,317.9000000000001,3,0.11205949985540241,947.39,12.382222222222367,0,0,1,NORMAL,UNSTABLE,0.04038630663248524,0.0622153235918814,0.09738721231268896,0.04260464930604976,0.03480763422855037,0.07878069905956547,0.04552524838810979,0.12125080391352035,0.0657003530583395,0.0010796371887614223,0.06652730920292282,0.03947402961584158,0.06109302596708991,0.06487339691375618,0.03536550146894399,0.018058490728737015,0.06324573720060835,0.061624640631464785,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T08:30,21.2,44.0,16.05,13.54,10.55,27.26,27.46,43.57,43.16,43.48,43.48,43.48,43.55,43.49,43.46,43.54,43.47,43.44,43.44,43.47,43.45,43.62,43.85,43.59,43.56,39,36.0,18078,37,889.2,47,1067.3,47,797.6,47,1031.4,46,1014.4,47,831.0,45,890.3,46,758.0,46,1069.6,47,981.9,46,1067.8,46,1028.8,47,1066.0,47,1071.9,47,903.3,47,930.0,47,859.2,47,1061.0,48,962.1499999999999,105.7903267567225,313.9000000000001,3,0.10995201023413241,946.6105555555556,15.539444444444257,0,0,1,NORMAL,UNSTABLE,0.04349511087318429,0.06269377530247215,0.09810994508817664,0.041289053159260174,0.031153112311499517,0.07819580248139997,0.042839255877152774,0.12172072494531308,0.06406510847599267,0.011775578337839572,0.06299189120975923,0.039738850441367296,0.06191867394352578,0.06543644164951333,0.0350882422876888,0.01916885283855891,0.06138206531040885,0.05893751487065502,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T08:45,21.8,47.0,16.02,13.51,10.52,27.45,27.24,43.59,43.2,43.47,43.49,43.45,43.58,43.48,43.47,43.53,43.5,43.43,43.46,43.47,43.41,43.63,43.58,43.56,43.56,39,36.0,18026,37,880.8,47,1071.9,47,794.2,47,1026.1,46,1008.3,47,822.6,45,885.7,47,754.8,46,1063.2,47,971.5,46,1070.1,47,1019.1,47,1057.3,47,1074.2,47,898.3,47,916.6,47,854.5,47,1065.5,48,957.4833333333333,107.43957672598502,319.4000000000001,3,0.11221038828920395,950.9661111111111,6.5172222222222445,0,0,1,NORMAL,UNSTABLE,0.04498259744731383,0.06711704661504225,0.09578233149126998,0.04025067456870041,0.029809158795231386,0.07912283441449913,0.04210824759956106,0.11889445067524088,0.06201360913025679,0.008222204836598752,0.06606116299750034,0.03614446050048231,0.05855265727275857,0.06846623123745676,0.034717062276768414,0.023982245498426587,0.06041023030361921,0.0633627937526713,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T09:00,21.7,37.0,15.95,13.44,10.44,27.54,27.42,43.68,43.2,43.46,43.5,43.48,43.56,43.49,43.46,43.54,43.48,43.43,43.43,43.5,43.43,43.59,43.66,43.59,43.55,39,36.0,17917,37,885.7,47,1071.5,47,791.5,47,1027.0,46,1002.3,47,823.3,45,884.2,46,752.2,46,1073.3,47,973.1,46,1066.4,47,1020.9,47,1058.7,47,1064.1,47,901.8,47,924.8,47,851.2,47,1069.6,48,957.8666666666666,107.7162339613836,321.0999999999999,3,0.11245430872313053,950.0744444444445,7.792222222222108,0,0,1,NORMAL,UNSTABLE,0.042539395581479414,0.06698235544446364,0.09806656967536447,0.0407513655593481,0.026191692521991806,0.07932172746532688,0.04342358625176421,0.12123236523682603,0.06804338424880536,0.0089794474737812,0.06397610716549539,0.03715565683352326,0.05943726172470009,0.06262034813772527,0.033049082387089354,0.019491492109389188,0.06287578099802967,0.06586238059543617,"PA8_FWD_POWER,PA3_FWD_POWER,PA6_FWD_POWER",0,0.0,NORMAL
2025-07-23T09:30,22.1,38.0,15.92,13.41,10.42,27.44,27.26,43.63,43.15,43.49,43.51,43.46,43.58,43.48,43.46,43.57,43.46,43.43,43.45,43.47,43.45,43.61,43.62,43.59,43.59,39,36.0,17358,36,852.3,48,1060.5,48,764.2,48,990.4,47,971.9,48,789.1,46,849.4,47,723.5,47,1062.8,48,926.0,47,1072.4,48,987.0,48,1010.0,48,1077.9,48,869.2,48,889.9,48,822.2,48,1064.6,49,932.4055555555556,116.14997137181395,354.4000000000001,3,0.12457022650196248,947.731111111111,15.325555555555411,0,0,1,NORMAL,UNSTABLE,0.04421568444628797,0.07070400418046058,0.09284404452321657,0.03201106386953322,0.021799660221142988,0.0791000471802481,0.04581639096414373,0.11530913254967512,0.0719735300394496,0.0035356601821603492,0.07727242058131704,0.030134373469288545,0.04282963205917911,0.08030824328759523,0.03488742922154225,0.02346169649064077,0.06082991416610123,0.07296707201604971,"PA8_FWD_POWER,PA3_FWD_POWER,PA14_FWD_POWER",0,0.0,NORMAL
2025-07-23T09:45,22.1,39.0,15.87,13.36,10.37,27.11,27.27,43.47,43.16,43.49,43.5,43.46,43.58,43.48,43.46,43.55,43.49,43.43,43.45,43.49,43.43,43.6,43.74,43.59,43.56,39,36.0,17228,36,845.4,48,1067.8,49,758.3,48,980.2,48,962.8,48,783.1,46,839.6,48,716.4,47,1069.2,48,917.0,47,1066.4,48,977.3,48,1004.0,48,1071.5,48,860.3,48,882.3,48,811.4,48,1064.6,50,926.5333333333331,118.7151360585994,355.1,4,0.1281282946436226,948.0866666666665,21.5533333333334,0,0,1,NORMAL,UNSTABLE,0.043855855832149855,0.0763603603190846,0.0909369368877817,0.029009008993328624,0.019603603593007172,0.07753153148962243,0.0469909909655903,0.11358558552418782,0.07711711707543234,0.005153153150367525,0.07560360356273696,0.02744144142660834,0.04187387385123948,0.07836036031800353,0.035801801782449356,0.023909909896985514,0.06223423420059397,0.07463063059028982,"PA8_FWD_POWER,PA3_FWD_POWER,PA14_FWD_POWER",0,0.0,NORMAL
2025-07-23T10:00,22.1,35.0,15.88,13.37,10.38,27.12,27.18,43.58,43.21,43.47,43.51,43.47,43.56,43.49,43.46,43.52,43.52,43.44,43.44,43.5,43.46,43.63,43.52,43.58,43.56,39,36.0,17136,36,840.0,48,1073.3,49,754.5,48,976.9,48,961.1,49,779.7,47,836.0,48,710.3,47,1069.2,49,914.6,47,1072.4,48,971.1,48,993.8,48,1069.2,48,855.2,49,875.2,48,807.2,49,1065.1,50,923.6000000000001,120.90750961934887,363.0,3,0.13090895353880458,947.6,23.999999999999886,0,0,1,NORMAL,UNSTABLE,0.044482281555559146,0.07965308072807638,0.08997552405556274,0.028360114915206836,0.019953176535089236,0.07656698942398271,0.04661062038596867,0.11349366813158801,0.07747153342690666,0.0047887623684214915,0.0791742044912343,0.02527402361111305,0.03735234647368706,0.07747153342690666,0.036394594000002924,0.0257528998479553,0.061934659964917226,0.07528998612573683,"PA8_FWD_POWER,PA3_FWD_POWER,PA2_FWD_POWER",0,0.0,NORMAL
2025-07-23T10:41,21.3,41.0,15.88,13.37,10.38,27.36,27.34,43.53,43.17,43.46,43.5,43.47,43.57,43.48,43.46,43.51,43.53,43.42,43.44,43.53,43.44,43.62,43.75,43.58,43.56,39,36.0,17001,35,827.9,49,1071.5,50,745.8,49,961.1,48,946.5,49,763.2,47,823.3,48,703.1,48,1069.6,49,898.3,48,1071.0,49,953.0,49,983.6,49,1070.5,49,845.7,49,860.3,49,801.0,49,1062.8,50,914.3444444444444,124.06175986756719,368.4,3,0.13568383390491673,942.5533333333333,28.20888888888885,0,0,1,NORMAL,UNSTABLE,0.04499971077534864,0.08180924282860297,0.08773786796288734,0.0243391751854328,0.016738966964506295,0.07868008556260504,0.0473942969271474,0.10996587419806272,0.08082017463546864,0.008352131408689404,0.08154896172514658,0.02012262130943932,0.0360518248409702,0.08128868062169019,0.03573370349230123,0.028133495271374792,0.05900283414130223,0.07728035162846181,"PA8_FWD_POWER,PA3_FWD_POWER,PA2_FWD_POWER",0,0.0,NORMAL
2025-07-23T10:45,21.55,37.0,15.97,13.46,10.47,27.18,27.28,43.56,43.18,43.49,43.51,43.44,43.58,43.49,43.46,43.53,43.53,43.42,43.44,43.52,43.42,43.59,43.85,43.58,43.58,39,36.0,16929,35,828.2,49,1065.1,50,743.6,49,959.5,48,944.8,49,765.2,47,822.2,48,702.5,48,1071.5,49,897.6,48,1069.6,49,955.4,49,980.7,49,1069.2,49,844.7,49,862.2,49,799.3,49,1069.2,50,913.9166666666666,124.10006043511822,369.0,3,0.1357892517180585,938.0355555555554,24.11888888888882,0,0,1,NORMAL,UNSTABLE,0.04465572629435314,0.07876183029672906,0.08872970386972487,0.023747503677825407,0.01608925934735299,0.0774767734249491,0.047781540306790854,0.1101415298549232,0.08209603190999601,0.008500477550490299,0.08110619080605735,0.02161153076932629,0.03479204652177201,0.08089780320522824,0.03605973776014944,0.02694278022387278,0.059711730454261494,0.08089780320522824,"PA8_FWD_POWER,PA3_FWD_POWER,PA9_FWD_POWER",0,0.0,NORMAL
2025-07-23T11:00,21.8,33.0,15.94,13.43,10.44,27.31,27.28,43.59,43.19,43.49,43.54,43.45,43.56,43.5,43.48,43.55,43.52,43.43,43.44,43.49,43.39,43.63,43.7,43.57,43.57,39,36.0,16602,34,806.5,49,1077.0,50,730.0,49,938.8,49,925.2,50,748.0,48,804.1,49,685.8,48,1070.5,50,877.1,48,1066.0,49,936.0,49,965.7,49,1067.3,50,833.5,50,846.8,49,784.8,50,1067.3,51,901.6888888888888,130.27303855811223,391.20000000000005,3,0.14447670368231466,934.9761111111111,33.28722222222234,0,0,1,WARNING,UNSTABLE,0.04766117005869596,0.08777844533513557,0.08596479511462243,0.01858156974390628,0.011772036400630508,0.07695217745440444,0.04886285241339168,0.10809577848026887,0.08452388895783464,0.012311680791396478,0.08227073454278014,0.01717960699676128,0.032050426136120996,0.0829216458182403,0.034142243568368966,0.027482920519430135,0.05852638134906989,0.0829216458182403,"PA8_FWD_POWER,PA2_FWD_POWER,PA3_FWD_POWER",1,0.2,WARNING
